rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
8407,29-07-2005,2985,336,04-08-2005,1,15-02-2006
8408,29-07-2005,1841,90,30-07-2005,2,15-02-2006
8409,29-07-2005,4314,303,31-07-2005,1,15-02-2006
8410,29-07-2005,3448,277,02-08-2005,1,15-02-2006
8411,29-07-2005,3085,412,07-08-2005,1,15-02-2006
8412,29-07-2005,743,312,06-08-2005,1,15-02-2006
8413,29-07-2005,2762,104,02-08-2005,2,15-02-2006
8414,29-07-2005,1337,433,06-08-2005,2,15-02-2006
8415,29-07-2005,2903,128,02-08-2005,1,15-02-2006
8416,29-07-2005,1999,315,05-08-2005,2,15-02-2006
8417,29-07-2005,750,227,06-08-2005,2,15-02-2006
8418,29-07-2005,3081,355,05-08-2005,2,15-02-2006
8419,29-07-2005,4574,37,06-08-2005,1,15-02-2006
8420,29-07-2005,4184,376,06-08-2005,1,15-02-2006
8421,29-07-2005,3399,588,02-08-2005,2,15-02-2006
8422,29-07-2005,3104,7,03-08-2005,1,15-02-2006
8423,29-07-2005,187,468,06-08-2005,1,15-02-2006
8424,29-07-2005,366,138,06-08-2005,2,15-02-2006
8425,29-07-2005,3491,486,05-08-2005,2,15-02-2006
8426,29-07-2005,1840,564,07-08-2005,2,15-02-2006
8427,29-07-2005,1624,441,30-07-2005,2,15-02-2006
8428,29-07-2005,2545,398,06-08-2005,2,15-02-2006
8429,29-07-2005,2456,588,31-07-2005,1,15-02-2006
8430,29-07-2005,3377,219,03-08-2005,2,15-02-2006
8431,29-07-2005,1583,193,01-08-2005,1,15-02-2006
8432,29-07-2005,3896,572,30-07-2005,1,15-02-2006
8433,29-07-2005,1957,125,05-08-2005,1,15-02-2006
8434,29-07-2005,40,141,30-07-2005,2,15-02-2006
8435,29-07-2005,4462,520,02-08-2005,2,15-02-2006
8436,29-07-2005,2702,598,31-07-2005,2,15-02-2006
8437,29-07-2005,2118,96,04-08-2005,1,15-02-2006
8438,29-07-2005,720,97,04-08-2005,1,15-02-2006
8439,29-07-2005,182,224,04-08-2005,1,15-02-2006
8440,29-07-2005,489,175,04-08-2005,1,15-02-2006
8441,29-07-2005,1000,526,04-08-2005,2,15-02-2006
8442,29-07-2005,4345,185,03-08-2005,2,15-02-2006
8443,29-07-2005,1059,251,02-08-2005,2,15-02-2006
8444,29-07-2005,3329,213,05-08-2005,1,15-02-2006
8445,29-07-2005,2792,384,04-08-2005,1,15-02-2006
8446,29-07-2005,1593,235,06-08-2005,2,15-02-2006
8447,29-07-2005,930,11,05-08-2005,2,15-02-2006
8448,29-07-2005,4349,393,02-08-2005,1,15-02-2006
8449,29-07-2005,2610,273,30-07-2005,2,15-02-2006
8450,29-07-2005,484,401,01-08-2005,1,15-02-2006
8451,29-07-2005,3309,495,06-08-2005,1,15-02-2006
8452,29-07-2005,4312,16,05-08-2005,2,15-02-2006
8453,29-07-2005,2907,32,30-07-2005,1,15-02-2006
8454,29-07-2005,159,244,03-08-2005,2,15-02-2006
8455,29-07-2005,4043,404,05-08-2005,1,15-02-2006
8456,29-07-2005,671,388,05-08-2005,2,15-02-2006
8457,29-07-2005,3371,239,04-08-2005,1,15-02-2006
8458,29-07-2005,3857,317,02-08-2005,1,15-02-2006
8459,29-07-2005,3441,144,04-08-2005,1,15-02-2006
8460,29-07-2005,2826,329,07-08-2005,2,15-02-2006
8461,29-07-2005,3373,399,06-08-2005,1,15-02-2006
8462,29-07-2005,3633,200,04-08-2005,1,15-02-2006
8463,29-07-2005,466,203,03-08-2005,1,15-02-2006
8464,29-07-2005,2343,28,03-08-2005,2,15-02-2006
8465,29-07-2005,4109,238,31-07-2005,2,15-02-2006
8466,29-07-2005,4010,285,31-07-2005,1,15-02-2006
8467,29-07-2005,263,326,07-08-2005,2,15-02-2006
8468,29-07-2005,1338,282,02-08-2005,1,15-02-2006
8469,29-07-2005,2754,408,05-08-2005,2,15-02-2006
8470,29-07-2005,3717,159,30-07-2005,2,15-02-2006
8471,29-07-2005,1520,533,01-08-2005,1,15-02-2006
8472,29-07-2005,2975,196,02-08-2005,1,15-02-2006
8473,29-07-2005,4141,311,31-07-2005,1,15-02-2006
8474,29-07-2005,4346,323,01-08-2005,1,15-02-2006
8475,29-07-2005,3695,260,04-08-2005,2,15-02-2006
8476,29-07-2005,3741,470,06-08-2005,1,15-02-2006
8477,29-07-2005,3571,354,06-08-2005,2,15-02-2006
8478,29-07-2005,3742,162,01-08-2005,1,15-02-2006
8479,29-07-2005,1990,195,01-08-2005,1,15-02-2006
8480,29-07-2005,3512,467,05-08-2005,1,15-02-2006
8481,29-07-2005,1739,454,01-08-2005,2,15-02-2006
8482,29-07-2005,2686,405,31-07-2005,2,15-02-2006
8483,29-07-2005,2786,186,03-08-2005,1,15-02-2006
8484,29-07-2005,742,260,30-07-2005,1,15-02-2006
8485,29-07-2005,3172,420,30-07-2005,1,15-02-2006
8486,29-07-2005,1759,221,01-08-2005,2,15-02-2006
8487,29-07-2005,1893,82,31-07-2005,2,15-02-2006
8488,29-07-2005,2176,478,02-08-2005,1,15-02-2006
8489,29-07-2005,375,265,02-08-2005,2,15-02-2006
8490,29-07-2005,1943,367,05-08-2005,2,15-02-2006
8491,29-07-2005,1806,242,03-08-2005,1,15-02-2006
8492,29-07-2005,4553,266,02-08-2005,2,15-02-2006
8493,29-07-2005,664,390,04-08-2005,2,15-02-2006
8494,29-07-2005,3524,92,31-07-2005,1,15-02-2006
8495,29-07-2005,344,51,06-08-2005,2,15-02-2006
8496,29-07-2005,765,114,02-08-2005,1,15-02-2006
8497,29-07-2005,1837,593,02-08-2005,2,15-02-2006
8498,29-07-2005,4468,190,04-08-2005,1,15-02-2006
8499,29-07-2005,219,42,05-08-2005,1,15-02-2006
8500,29-07-2005,4516,348,31-07-2005,1,15-02-2006
8501,29-07-2005,1052,309,30-07-2005,2,15-02-2006
8502,29-07-2005,2149,457,30-07-2005,1,15-02-2006
8503,29-07-2005,1164,240,04-08-2005,2,15-02-2006
8504,29-07-2005,2295,561,07-08-2005,2,15-02-2006
8505,29-07-2005,1454,346,06-08-2005,1,15-02-2006
8506,29-07-2005,3714,506,31-07-2005,1,15-02-2006
8507,29-07-2005,3273,524,07-08-2005,2,15-02-2006
8508,29-07-2005,4173,484,01-08-2005,2,15-02-2006
8509,29-07-2005,1332,80,04-08-2005,1,15-02-2006
8510,29-07-2005,7,487,05-08-2005,2,15-02-2006
8511,29-07-2005,3667,598,06-08-2005,2,15-02-2006
8512,29-07-2005,4132,351,31-07-2005,1,15-02-2006
8513,29-07-2005,3156,142,31-07-2005,1,15-02-2006
8514,29-07-2005,3755,99,30-07-2005,2,15-02-2006
8515,29-07-2005,1071,477,05-08-2005,2,15-02-2006
8516,29-07-2005,981,337,02-08-2005,1,15-02-2006
8517,29-07-2005,2064,274,06-08-2005,2,15-02-2006
8518,29-07-2005,2311,385,02-08-2005,1,15-02-2006
8519,29-07-2005,1163,588,03-08-2005,2,15-02-2006
8520,29-07-2005,2440,103,02-08-2005,2,15-02-2006
8521,29-07-2005,2608,402,07-08-2005,2,15-02-2006
8522,29-07-2005,3636,363,06-08-2005,1,15-02-2006
8523,29-07-2005,3614,558,04-08-2005,1,15-02-2006
8524,29-07-2005,2110,124,03-08-2005,1,15-02-2006
8525,29-07-2005,1322,111,30-07-2005,2,15-02-2006
8526,29-07-2005,575,88,03-08-2005,1,15-02-2006
8527,29-07-2005,709,168,05-08-2005,2,15-02-2006
8528,29-07-2005,2107,428,07-08-2005,1,15-02-2006
8529,29-07-2005,1055,501,01-08-2005,1,15-02-2006
8530,29-07-2005,4528,233,31-07-2005,1,15-02-2006
8531,29-07-2005,1631,427,06-08-2005,1,15-02-2006
8532,29-07-2005,3045,546,02-08-2005,2,15-02-2006
8533,29-07-2005,551,542,01-08-2005,1,15-02-2006
8534,29-07-2005,4029,516,02-08-2005,1,15-02-2006
8535,29-07-2005,4489,536,31-07-2005,1,15-02-2006
8536,29-07-2005,4510,219,31-07-2005,2,15-02-2006
8537,29-07-2005,1012,447,06-08-2005,2,15-02-2006
8538,29-07-2005,3768,500,04-08-2005,1,15-02-2006
8539,29-07-2005,599,325,30-07-2005,2,15-02-2006
8540,29-07-2005,539,180,07-08-2005,2,15-02-2006
8541,29-07-2005,976,340,31-07-2005,1,15-02-2006
8542,29-07-2005,792,213,30-07-2005,1,15-02-2006
8543,29-07-2005,403,346,03-08-2005,1,15-02-2006
8544,29-07-2005,412,542,06-08-2005,2,15-02-2006
8545,29-07-2005,3261,3,06-08-2005,2,15-02-2006
8546,29-07-2005,3224,418,03-08-2005,2,15-02-2006
8547,29-07-2005,875,438,03-08-2005,1,15-02-2006
8548,29-07-2005,3366,14,04-08-2005,2,15-02-2006
8549,29-07-2005,1866,206,06-08-2005,2,15-02-2006
8550,29-07-2005,1340,70,30-07-2005,2,15-02-2006
8551,29-07-2005,2083,340,05-08-2005,2,15-02-2006
8552,29-07-2005,1987,490,05-08-2005,2,15-02-2006
8553,29-07-2005,2645,49,07-08-2005,1,15-02-2006
8554,29-07-2005,1563,582,31-07-2005,2,15-02-2006
8555,29-07-2005,2784,18,30-07-2005,2,15-02-2006
8556,29-07-2005,2793,231,30-07-2005,2,15-02-2006
8557,29-07-2005,1481,459,07-08-2005,1,15-02-2006
8558,29-07-2005,1160,169,31-07-2005,1,15-02-2006
8559,29-07-2005,2078,279,04-08-2005,2,15-02-2006
8560,29-07-2005,3499,430,01-08-2005,2,15-02-2006
8561,29-07-2005,2207,344,05-08-2005,1,15-02-2006
8562,29-07-2005,3595,255,30-07-2005,2,15-02-2006
8563,29-07-2005,61,67,05-08-2005,2,15-02-2006
8564,29-07-2005,2830,316,05-08-2005,1,15-02-2006
8565,29-07-2005,3211,280,06-08-2005,1,15-02-2006
8566,29-07-2005,2011,544,30-07-2005,1,15-02-2006
8567,29-07-2005,1612,594,03-08-2005,2,15-02-2006
8568,29-07-2005,1599,583,04-08-2005,2,15-02-2006
8569,29-07-2005,276,348,31-07-2005,2,15-02-2006
8570,29-07-2005,3094,131,06-08-2005,1,15-02-2006
8571,29-07-2005,1778,407,03-08-2005,2,15-02-2006
8572,29-07-2005,2815,267,02-08-2005,1,15-02-2006
8573,29-07-2005,1637,179,07-08-2005,1,15-02-2006
8574,29-07-2005,2949,71,03-08-2005,2,15-02-2006
8575,29-07-2005,1668,441,03-08-2005,2,15-02-2006
8576,29-07-2005,3552,157,03-08-2005,2,15-02-2006
8577,29-07-2005,520,328,07-08-2005,1,15-02-2006
8578,29-07-2005,3737,148,03-08-2005,1,15-02-2006
8579,29-07-2005,4045,250,30-07-2005,2,15-02-2006
8580,29-07-2005,4040,543,04-08-2005,1,15-02-2006
8581,29-07-2005,2102,254,02-08-2005,2,15-02-2006
8582,29-07-2005,841,162,03-08-2005,1,15-02-2006
8583,29-07-2005,3130,191,04-08-2005,1,15-02-2006
8584,29-07-2005,1656,482,31-07-2005,1,15-02-2006
8585,29-07-2005,512,516,03-08-2005,2,15-02-2006
8586,29-07-2005,2752,374,07-08-2005,1,15-02-2006
8587,29-07-2005,1941,108,03-08-2005,1,15-02-2006
8588,29-07-2005,2858,416,31-07-2005,1,15-02-2006
8589,29-07-2005,1628,293,05-08-2005,1,15-02-2006
8590,29-07-2005,2505,114,07-08-2005,1,15-02-2006
8591,29-07-2005,2568,418,01-08-2005,2,15-02-2006
8592,29-07-2005,1952,271,04-08-2005,2,15-02-2006
8593,29-07-2005,2601,181,07-08-2005,1,15-02-2006
8594,29-07-2005,4155,115,02-08-2005,1,15-02-2006
8595,29-07-2005,3225,423,07-08-2005,2,15-02-2006
8596,29-07-2005,59,233,04-08-2005,2,15-02-2006
8597,29-07-2005,4218,222,05-08-2005,1,15-02-2006
8598,29-07-2005,626,2,01-08-2005,2,15-02-2006
8599,29-07-2005,1169,545,03-08-2005,1,15-02-2006
8600,29-07-2005,1488,226,31-07-2005,2,15-02-2006
8601,29-07-2005,3247,181,06-08-2005,1,15-02-2006
8602,29-07-2005,4002,64,03-08-2005,2,15-02-2006
8603,29-07-2005,3007,594,04-08-2005,2,15-02-2006
8604,29-07-2005,3909,326,31-07-2005,2,15-02-2006
8605,29-07-2005,3805,224,07-08-2005,1,15-02-2006
8606,29-07-2005,4051,340,30-07-2005,1,15-02-2006
8607,29-07-2005,4290,336,30-07-2005,2,15-02-2006
8608,29-07-2005,2976,165,30-07-2005,2,15-02-2006
8609,29-07-2005,3997,354,06-08-2005,2,15-02-2006
8610,29-07-2005,4222,563,03-08-2005,2,15-02-2006
8611,29-07-2005,610,373,07-08-2005,2,15-02-2006
8612,29-07-2005,3518,392,06-08-2005,2,15-02-2006
8613,29-07-2005,394,411,05-08-2005,2,15-02-2006
8614,29-07-2005,604,552,04-08-2005,1,15-02-2006
8615,29-07-2005,4453,15,03-08-2005,1,15-02-2006
8616,29-07-2005,2583,493,01-08-2005,1,15-02-2006
8617,29-07-2005,385,441,06-08-2005,2,15-02-2006
8618,29-07-2005,985,270,06-08-2005,2,15-02-2006
8619,29-07-2005,2169,50,06-08-2005,1,15-02-2006
8620,29-07-2005,3718,306,02-08-2005,1,15-02-2006
8621,29-07-2005,2473,358,30-07-2005,2,15-02-2006
8622,29-07-2005,4076,98,31-07-2005,2,15-02-2006
8623,29-07-2005,458,142,05-08-2005,1,15-02-2006
8624,29-07-2005,4402,439,02-08-2005,2,15-02-2006
8625,29-07-2005,884,410,07-08-2005,2,15-02-2006
8626,29-07-2005,3092,148,02-08-2005,1,15-02-2006
8627,29-07-2005,4235,226,05-08-2005,2,15-02-2006
8628,29-07-2005,4484,550,06-08-2005,2,15-02-2006
8629,29-07-2005,853,567,03-08-2005,2,15-02-2006
8630,29-07-2005,1378,406,03-08-2005,2,15-02-2006
8631,29-07-2005,98,559,05-08-2005,1,15-02-2006
8632,29-07-2005,1666,563,07-08-2005,1,15-02-2006
8633,29-07-2005,3436,534,01-08-2005,2,15-02-2006
8634,29-07-2005,2023,335,07-08-2005,1,15-02-2006
8635,29-07-2005,2894,383,01-08-2005,2,15-02-2006
8636,29-07-2005,4308,252,02-08-2005,1,15-02-2006
8637,29-07-2005,1069,310,04-08-2005,1,15-02-2006
8638,29-07-2005,4060,571,01-08-2005,1,15-02-2006
8639,29-07-2005,3504,290,02-08-2005,1,15-02-2006
8640,29-07-2005,1874,257,01-08-2005,2,15-02-2006
8641,29-07-2005,3199,30,02-08-2005,2,15-02-2006
8642,29-07-2005,3947,522,03-08-2005,1,15-02-2006
8643,29-07-2005,381,59,04-08-2005,1,15-02-2006
8644,29-07-2005,4507,314,03-08-2005,2,15-02-2006
8645,29-07-2005,2532,535,30-07-2005,2,15-02-2006
8646,29-07-2005,89,302,03-08-2005,2,15-02-2006
8647,29-07-2005,556,307,06-08-2005,2,15-02-2006
8648,29-07-2005,160,416,31-07-2005,2,15-02-2006
8649,29-07-2005,789,69,07-08-2005,2,15-02-2006
8650,29-07-2005,1272,134,04-08-2005,2,15-02-2006
8651,29-07-2005,2095,61,07-08-2005,2,15-02-2006
8652,29-07-2005,2729,219,07-08-2005,2,15-02-2006
8653,29-07-2005,4440,230,02-08-2005,2,15-02-2006
8654,29-07-2005,3925,84,07-08-2005,1,15-02-2006
8655,29-07-2005,3986,232,04-08-2005,1,15-02-2006
8656,29-07-2005,1385,460,31-07-2005,2,15-02-2006
8657,29-07-2005,3194,236,31-07-2005,1,15-02-2006
8658,29-07-2005,2033,427,07-08-2005,2,15-02-2006
8659,29-07-2005,558,168,06-08-2005,2,15-02-2006
8660,29-07-2005,3122,566,05-08-2005,2,15-02-2006
8661,29-07-2005,3409,341,05-08-2005,2,15-02-2006
8662,29-07-2005,3758,362,30-07-2005,2,15-02-2006
8663,29-07-2005,1281,214,30-07-2005,1,15-02-2006
8664,29-07-2005,198,102,04-08-2005,1,15-02-2006
8665,29-07-2005,1113,265,01-08-2005,2,15-02-2006
8666,29-07-2005,3669,591,06-08-2005,1,15-02-2006
8667,29-07-2005,3439,25,31-07-2005,1,15-02-2006
8668,29-07-2005,4531,71,01-08-2005,2,15-02-2006
8669,29-07-2005,1667,401,01-08-2005,2,15-02-2006
8670,29-07-2005,2354,446,01-08-2005,2,15-02-2006
8671,29-07-2005,1431,577,05-08-2005,1,15-02-2006
8672,29-07-2005,405,495,06-08-2005,2,15-02-2006
8673,29-07-2005,2167,29,03-08-2005,1,15-02-2006
8674,29-07-2005,1744,412,31-07-2005,1,15-02-2006
8675,29-07-2005,1026,258,30-07-2005,1,15-02-2006
8676,29-07-2005,283,533,05-08-2005,2,15-02-2006
8677,29-07-2005,513,315,07-08-2005,2,15-02-2006
8678,29-07-2005,3991,210,05-08-2005,1,15-02-2006
8679,29-07-2005,3549,536,02-08-2005,1,15-02-2006
8680,29-07-2005,1227,330,31-07-2005,1,15-02-2006
8681,29-07-2005,4004,309,01-08-2005,2,15-02-2006
8682,29-07-2005,4328,348,03-08-2005,2,15-02-2006
8683,29-07-2005,3915,513,07-08-2005,1,15-02-2006
8684,29-07-2005,2457,185,07-08-2005,2,15-02-2006
8685,29-07-2005,1827,321,07-08-2005,1,15-02-2006
8686,29-07-2005,4160,52,01-08-2005,2,15-02-2006
8687,29-07-2005,222,117,01-08-2005,1,15-02-2006
8688,29-07-2005,2263,381,30-07-2005,1,15-02-2006
8689,29-07-2005,824,487,01-08-2005,2,15-02-2006
8690,29-07-2005,1292,291,01-08-2005,2,15-02-2006
8691,29-07-2005,672,446,02-08-2005,2,15-02-2006
8692,29-07-2005,3192,88,01-08-2005,2,15-02-2006
8693,29-07-2005,917,51,01-08-2005,1,15-02-2006
8694,29-07-2005,503,345,06-08-2005,1,15-02-2006
8695,29-07-2005,694,280,07-08-2005,1,15-02-2006
8696,29-07-2005,2553,178,07-08-2005,1,15-02-2006
8697,29-07-2005,443,291,02-08-2005,2,15-02-2006
8698,29-07-2005,2973,324,04-08-2005,2,15-02-2006
8699,29-07-2005,4080,123,07-08-2005,1,15-02-2006
8700,29-07-2005,3710,196,31-07-2005,2,15-02-2006
8701,29-07-2005,3158,245,07-08-2005,2,15-02-2006
8702,29-07-2005,2215,306,05-08-2005,2,15-02-2006
8703,29-07-2005,1065,439,30-07-2005,1,15-02-2006
8704,29-07-2005,2117,107,03-08-2005,2,15-02-2006
8705,29-07-2005,4038,2,02-08-2005,1,15-02-2006
8706,29-07-2005,2886,515,03-08-2005,1,15-02-2006
8707,29-07-2005,2525,157,02-08-2005,2,15-02-2006
8708,29-07-2005,4054,529,04-08-2005,1,15-02-2006
8709,29-07-2005,902,199,02-08-2005,1,15-02-2006
8710,29-07-2005,3391,566,30-07-2005,1,15-02-2006
8711,29-07-2005,3471,575,31-07-2005,1,15-02-2006
8712,29-07-2005,2800,41,03-08-2005,2,15-02-2006
8713,29-07-2005,473,433,02-08-2005,2,15-02-2006
8714,29-07-2005,4547,362,04-08-2005,2,15-02-2006
8715,29-07-2005,860,11,01-08-2005,1,15-02-2006
8716,29-07-2005,2123,48,03-08-2005,2,15-02-2006
8717,29-07-2005,1821,260,01-08-2005,2,15-02-2006
8718,29-07-2005,137,23,01-08-2005,2,15-02-2006
8719,29-07-2005,995,333,01-08-2005,1,15-02-2006
8720,29-07-2005,152,180,04-08-2005,2,15-02-2006
8721,29-07-2005,2416,312,02-08-2005,2,15-02-2006
8722,29-07-2005,1389,401,07-08-2005,1,15-02-2006
8723,29-07-2005,224,39,06-08-2005,1,15-02-2006
8724,29-07-2005,898,372,01-08-2005,1,15-02-2006
8725,29-07-2005,2385,421,04-08-2005,2,15-02-2006
8726,29-07-2005,897,409,06-08-2005,1,15-02-2006
8727,29-07-2005,3031,528,03-08-2005,2,15-02-2006
8728,29-07-2005,973,341,06-08-2005,1,15-02-2006
8729,29-07-2005,3342,83,31-07-2005,2,15-02-2006
8730,29-07-2005,4191,592,01-08-2005,1,15-02-2006
8731,29-07-2005,2638,179,05-08-2005,1,15-02-2006
8732,29-07-2005,1143,346,07-08-2005,2,15-02-2006
8733,29-07-2005,3187,450,03-08-2005,1,15-02-2006
8734,29-07-2005,2374,303,05-08-2005,1,15-02-2006
8735,29-07-2005,2881,570,03-08-2005,2,15-02-2006
8736,29-07-2005,1726,530,30-07-2005,2,15-02-2006
8737,29-07-2005,4154,298,05-08-2005,2,15-02-2006
8738,29-07-2005,3893,210,02-08-2005,2,15-02-2006
8739,29-07-2005,4310,326,02-08-2005,1,15-02-2006
8740,29-07-2005,3781,378,01-08-2005,1,15-02-2006
8741,29-07-2005,165,4,03-08-2005,2,15-02-2006
8742,29-07-2005,918,208,03-08-2005,1,15-02-2006
8743,29-07-2005,2664,282,31-07-2005,2,15-02-2006
8744,29-07-2005,1086,280,05-08-2005,1,15-02-2006
8745,29-07-2005,1766,293,06-08-2005,2,15-02-2006
8746,29-07-2005,2179,275,30-07-2005,1,15-02-2006
8747,29-07-2005,2584,70,30-07-2005,1,15-02-2006
8748,29-07-2005,2184,237,01-08-2005,1,15-02-2006
8749,29-07-2005,2252,456,01-08-2005,1,15-02-2006
8750,29-07-2005,3157,158,31-07-2005,2,15-02-2006
8751,29-07-2005,3467,386,31-07-2005,1,15-02-2006
8752,29-07-2005,4202,253,31-07-2005,1,15-02-2006
8753,29-07-2005,1345,560,31-07-2005,2,15-02-2006
8754,29-07-2005,1678,174,05-08-2005,2,15-02-2006
8755,29-07-2005,1498,372,31-07-2005,2,15-02-2006
8756,29-07-2005,4146,120,02-08-2005,2,15-02-2006
8757,29-07-2005,3473,462,02-08-2005,2,15-02-2006
8758,29-07-2005,2816,442,05-08-2005,2,15-02-2006
8759,29-07-2005,844,209,07-08-2005,2,15-02-2006
8760,29-07-2005,3566,118,05-08-2005,2,15-02-2006
8761,29-07-2005,1317,539,08-08-2005,1,15-02-2006
8762,29-07-2005,2765,463,04-08-2005,1,15-02-2006
8763,29-07-2005,374,510,04-08-2005,1,15-02-2006
8764,29-07-2005,2348,303,01-08-2005,1,15-02-2006
8765,29-07-2005,2631,538,31-07-2005,2,15-02-2006
8766,29-07-2005,3888,338,02-08-2005,2,15-02-2006
8767,29-07-2005,962,467,01-08-2005,2,15-02-2006
8768,29-07-2005,1601,468,03-08-2005,1,15-02-2006
8769,29-07-2005,2180,588,05-08-2005,2,15-02-2006
8770,29-07-2005,4025,499,05-08-2005,1,15-02-2006
8771,29-07-2005,3533,347,03-08-2005,1,15-02-2006
8772,29-07-2005,3526,122,05-08-2005,1,15-02-2006
8773,29-07-2005,131,592,30-07-2005,1,15-02-2006
8774,29-07-2005,315,161,31-07-2005,1,15-02-2006
8775,29-07-2005,1358,44,30-07-2005,1,15-02-2006
8776,29-07-2005,1565,587,06-08-2005,2,15-02-2006
8777,29-07-2005,2462,382,30-07-2005,2,15-02-2006
8778,29-07-2005,3654,582,04-08-2005,1,15-02-2006
8779,29-07-2005,3245,202,03-08-2005,1,15-02-2006
8780,29-07-2005,1095,328,03-08-2005,2,15-02-2006
8781,29-07-2005,3746,235,30-07-2005,2,15-02-2006
8782,29-07-2005,4379,365,04-08-2005,1,15-02-2006
8783,29-07-2005,2316,71,02-08-2005,2,15-02-2006
8784,29-07-2005,2308,580,30-07-2005,1,15-02-2006
8785,29-07-2005,216,42,30-07-2005,1,15-02-2006
8786,29-07-2005,2404,533,03-08-2005,1,15-02-2006
8787,29-07-2005,2366,222,31-07-2005,1,15-02-2006
8788,29-07-2005,3412,121,03-08-2005,2,15-02-2006
8789,29-07-2005,3062,71,05-08-2005,1,15-02-2006
8790,29-07-2005,751,323,30-07-2005,2,15-02-2006
8791,29-07-2005,1677,469,31-07-2005,1,15-02-2006
8792,29-07-2005,3764,203,07-08-2005,2,15-02-2006
8793,29-07-2005,1819,167,02-08-2005,2,15-02-2006
8794,29-07-2005,3509,320,31-07-2005,2,15-02-2006
8795,29-07-2005,1896,302,31-07-2005,2,15-02-2006
8796,29-07-2005,2234,74,04-08-2005,1,15-02-2006
8797,29-07-2005,2929,566,07-08-2005,1,15-02-2006
8798,29-07-2005,800,513,05-08-2005,2,15-02-2006
8799,29-07-2005,326,237,07-08-2005,2,15-02-2006
8800,29-07-2005,2082,207,06-08-2005,2,15-02-2006
8801,29-07-2005,1111,590,01-08-2005,1,15-02-2006
8802,29-07-2005,296,407,30-07-2005,2,15-02-2006
8803,29-07-2005,2814,86,06-08-2005,2,15-02-2006
8804,29-07-2005,4461,363,01-08-2005,2,15-02-2006
8805,29-07-2005,4041,39,04-08-2005,1,15-02-2006
8806,29-07-2005,4085,454,02-08-2005,1,15-02-2006
8807,29-07-2005,2612,396,01-08-2005,1,15-02-2006
8808,29-07-2005,593,173,03-08-2005,2,15-02-2006
8809,29-07-2005,3278,8,04-08-2005,1,15-02-2006
8810,29-07-2005,1233,431,08-08-2005,2,15-02-2006
8811,29-07-2005,2041,245,07-08-2005,2,15-02-2006
8812,29-07-2005,1172,563,04-08-2005,2,15-02-2006
8813,29-07-2005,3442,497,05-08-2005,1,15-02-2006
8814,29-07-2005,1492,487,01-08-2005,1,15-02-2006
8815,29-07-2005,3469,230,03-08-2005,1,15-02-2006
8816,29-07-2005,3984,209,01-08-2005,1,15-02-2006
8817,29-07-2005,2716,175,01-08-2005,1,15-02-2006
8818,29-07-2005,3090,98,07-08-2005,1,15-02-2006
8819,29-07-2005,3100,591,06-08-2005,2,15-02-2006
8820,29-07-2005,481,594,05-08-2005,2,15-02-2006
8821,29-07-2005,52,477,05-08-2005,1,15-02-2006
8822,29-07-2005,744,35,06-08-2005,2,15-02-2006
8823,29-07-2005,951,75,07-08-2005,1,15-02-2006
8824,29-07-2005,3506,164,31-07-2005,2,15-02-2006
8825,29-07-2005,881,101,05-08-2005,2,15-02-2006
8826,29-07-2005,1800,369,30-07-2005,1,15-02-2006
8827,29-07-2005,1517,157,06-08-2005,2,15-02-2006
8828,29-07-2005,1608,547,30-07-2005,1,15-02-2006
8829,29-07-2005,1466,173,05-08-2005,2,15-02-2006
8830,29-07-2005,1751,202,05-08-2005,2,15-02-2006
8831,29-07-2005,3520,13,08-08-2005,1,15-02-2006
8832,29-07-2005,380,125,04-08-2005,1,15-02-2006
8833,29-07-2005,1741,101,05-08-2005,1,15-02-2006
8834,29-07-2005,4477,243,05-08-2005,2,15-02-2006
8835,29-07-2005,2653,237,05-08-2005,1,15-02-2006
8836,29-07-2005,3265,14,02-08-2005,2,15-02-2006
8837,29-07-2005,42,372,07-08-2005,2,15-02-2006
8838,29-07-2005,133,550,03-08-2005,1,15-02-2006
8839,29-07-2005,3440,580,05-08-2005,2,15-02-2006
8840,29-07-2005,1484,295,06-08-2005,1,15-02-2006
8841,29-07-2005,3935,363,01-08-2005,2,15-02-2006
8842,29-07-2005,4203,292,06-08-2005,2,15-02-2006
8843,29-07-2005,406,294,05-08-2005,1,15-02-2006
8844,29-07-2005,327,244,06-08-2005,2,15-02-2006
8845,29-07-2005,3036,543,02-08-2005,1,15-02-2006
8846,29-07-2005,2912,108,03-08-2005,2,15-02-2006
8847,29-07-2005,4133,480,31-07-2005,1,15-02-2006
8848,29-07-2005,2972,545,03-08-2005,2,15-02-2006
8849,29-07-2005,4300,79,03-08-2005,1,15-02-2006
8850,29-07-2005,355,86,31-07-2005,2,15-02-2006
8851,29-07-2005,212,445,05-08-2005,2,15-02-2006
8852,29-07-2005,1138,42,05-08-2005,2,15-02-2006
8853,29-07-2005,2323,58,31-07-2005,2,15-02-2006
8854,29-07-2005,1365,527,01-08-2005,2,15-02-2006
8855,29-07-2005,4388,335,02-08-2005,2,15-02-2006
8856,29-07-2005,2942,365,07-08-2005,1,15-02-2006
8857,29-07-2005,1348,477,31-07-2005,2,15-02-2006
8858,29-07-2005,2378,558,01-08-2005,2,15-02-2006
8859,29-07-2005,603,216,07-08-2005,2,15-02-2006
